code,sub.code,tag,species,x,y,height15b,height16a,height16b,treatment,exclosure,growth.form,note
104,107,7022,Fraxinus mandschurica,0.03,0.54,NA,4,4,F,1,tree,
104,107,7023,Tilia amurensis,0.47,0.26,NA,3,3,F,1,tree,
104,107,7024,Fraxinus mandschurica,0.52,0.22,NA,5,0,F,1,tree,
104,107,7025,Fraxinus mandschurica,0.92,0.76,NA,5,0,F,1,tree,
104,107,7026,Tilia amurensis,1,0.47,NA,2,0,F,1,tree,
104,107,7027,Fraxinus mandschurica,0,0.17,NA,5,5,F,1,tree,
104,108,8002,Philadelphus schrenkii,0.95,0.05,140,130,137,W,1,shrub,
104,108,8003,Deutzia glabrata,0.9,0.05,30,38,39,W,1,shrub,
104,108,8004,Euonymus macropterus,0.75,0.42,10,10,11,W,1,shrub,
104,108,8006,Euonymus macropterus,0.46,0.86,NA,41,42,W,1,shrub,
104,108,8007,Acer barbinerve ,0.81,0.6,NA,4,6,W,1,shrub,
104,109,9001,Ribes mandshuricum,0.55,0.55,103,80,70,S,1,shrub,
104,109,9002,Ribes mandshuricum,0.62,0.18,14,9,8.5,S,1,shrub,
104,109,9003,Euonymus macropterus,0.88,0.05,27,9,0,S,1,shrub,
104,109,9004,Philadelphus schrenkii,0.2,1,92,100,90,S,1,shrub,
104,109,9006,Ribes mandshuricum,0.75,0.17,43,55,62,S,1,shrub,
104,109,9007,Tilia amurensis,0.15,0.48,NA,4,5,S,1,tree,
104,109,9008,Fraxinus mandschurica,0.2,0.01,NA,NA,5,S,1,tree,
104,110,10001,Tilia amurensis,0.23,0.13,NA,3,0,S,1,tree,
104,110,10002,Tilia amurensis,0.86,0.14,NA,2,0,S,1,tree,
104,110,10003,Tilia amurensis,0.18,0.26,NA,4,6,S,1,tree,
104,110,10004,Tilia amurensis,0.95,0.57,NA,4,0,S,1,tree,
104,110,10005,Fraxinus mandschurica,0.9,0.52,NA,3,3,S,1,tree,
104,110,10006,Fraxinus mandschurica,0.93,0.47,NA,5,5,S,1,tree,
104,110,10007,Tilia amurensis,0.35,0.95,NA,4,4,S,1,tree,
104,110,10008,Tilia amurensis,0.14,0.67,NA,3,4,S,1,tree,
104,110,10009,Fraxinus mandschurica,0.1,0.53,NA,5,4.5,S,1,tree,
104,110,10010,Fraxinus mandschurica,0.45,0.66,NA,6,6,S,1,tree,
104,110,10011,Tilia amurensis,0.38,0.6,NA,4,0,S,1,tree,
104,110,10012,Euonymus alatus,0.14,0.48,NA,6,6,S,1,shrub,
104,201,1004,Euonymus macropterus,0.45,0.75,12,16,13,F,1,shrub,
104,201,1005,Euonymus macropterus,0.45,0.85,17,0,NA,F,1,shrub,
104,201,1006,Philadelphus schrenkii,0.65,0.15,45,56,56,F,1,shrub,
104,201,1007,Fraxinus mandschurica,0.95,0.15,8.5,10,10,F,1,tree,
104,201,1008,Fraxinus mandschurica,1,0.55,9,0,NA,F,1,tree,
104,201,1009,Euonymus macropterus,0.6,0.2,17,19,19,F,1,shrub,
104,201,1011,Fraxinus mandschurica,0.07,0.98,4,0,NA,F,1,tree,
104,201,1013,Tilia amurensis,0.9,0.58,9,0,NA,F,1,tree,
104,201,1014,Acer mandshuricum,0.04,0.82,NA,3,5,F,1,tree,
104,201,1015,Tilia amurensis,0.24,1,NA,4,7,F,1,tree,
104,201,1016,Tilia amurensis,0.67,0.42,NA,6,0,F,1,tree,
104,201,1017,Fraxinus mandschurica,0.82,0.57,NA,5,5,F,1,tree,
104,201,1018,Fraxinus mandschurica,0.73,0.52,NA,5,5,F,1,tree,
104,201,1019,Fraxinus mandschurica,0.66,0.65,NA,7,0,F,1,tree,
104,201,1020,Fraxinus mandschurica,1,0.63,NA,4,6,F,1,tree,
104,201,1021,Fraxinus mandschurica,0.86,0.9,NA,4,3,F,1,tree,
104,201,1022,Fraxinus mandschurica,0.9,0.95,NA,4,4,F,1,tree,
104,201,1023,Fraxinus mandschurica,1,1,NA,5,5,F,1,tree,
104,201,1024,Tilia amurensis,0.24,1,NA,5,0,F,1,tree,
104,201,1025,Fraxinus mandschurica,0.09,0.93,NA,6,8,F,1,tree,
104,201,1026,Fraxinus mandschurica,0.06,0.47,NA,4,6,F,1,tree,
104,201,1027,Fraxinus mandschurica,0.69,0.3,NA,6,6,F,1,tree,
104,201,1028,Euonymus macropterus,0.45,0.48,NA,30,30,F,1,shrub,
104,201,1008,Fraxinus mandschurica,1,0.67,NA,NA,9,F,1,tree,
104,202,2005,Acer tegmentosum,0.35,0.8,65,52,61,I,1,tree,sprout
104,202,2006,Acer tegmentosum,0.25,0.9,76,32,36,I,1,tree,sprout
104,202,2008,Fraxinus mandschurica,0.8,0.4,5,0,NA,I,1,tree,
104,202,2009,Fraxinus mandschurica,0.09,0.23,NA,4,4,I,1,tree,
104,202,2010,Fraxinus mandschurica,0.3,0.42,NA,4,4,I,1,tree,
104,202,2011,Fraxinus mandschurica,0.22,0.44,NA,4,4,I,1,tree,
104,202,2012,Fraxinus mandschurica,0.37,0.1,NA,4,5,I,1,tree,
104,202,2013,Fraxinus mandschurica,0.59,0.41,NA,5,5,I,1,tree,
104,202,2014,Tilia amurensis,0.32,0.1,NA,2,0,I,1,tree,
104,202,2015,Tilia amurensis,0.6,0.44,NA,4,3,I,1,tree,
104,202,2016,Tilia amurensis,0.9,0.08,NA,4,0,I,1,tree,
104,202,2017,Maackia amurensis,0.5,0.38,NA,5,0,I,1,tree,
104,202,2018,Fraxinus mandschurica,0.94,0.48,NA,4,4,I,1,tree,
104,202,2019,Fraxinus mandschurica,1,0.22,NA,4,0,I,1,tree,
104,202,2020,Fraxinus mandschurica,0.85,0.76,NA,3,3,I,1,tree,
104,202,2021,Fraxinus mandschurica,0.8,0.75,NA,4,5,I,1,tree,
104,202,2022,Fraxinus mandschurica,0.72,1,NA,5,5,I,1,tree,
104,202,2023,Fraxinus mandschurica,0.72,1,NA,5,4.5,I,1,tree,
104,202,2024,Fraxinus mandschurica,0.2,0.95,NA,4,5,I,1,tree,
104,202,2025,Tilia amurensis,0.25,0.85,NA,4,0,I,1,tree,
104,202,2026,Acer tegmentosum,0.3,0.98,NA,3,0,I,1,tree,
104,202,2027,Tilia amurensis,0,0.55,NA,3,3,I,1,tree,
104,202,2028,Tilia amurensis,0,0.58,NA,3,3,I,1,tree,
104,202,2029,Tilia amurensis,0,0.6,NA,3,0,I,1,tree,
104,202,2030,Fraxinus mandschurica,0.85,0,NA,NA,6,I,1,tree,
104,203,3026,Acer pseudo-sieboldianum ,0.03,0.03,4,0,NA,S,1,tree,
104,203,3027,Fraxinus mandschurica,0.07,0.23,7,0,NA,S,1,tree,
104,203,3030,Fraxinus mandschurica,0.1,0.75,4,0,NA,S,1,tree,
104,203,3031,Fraxinus mandschurica,0.02,0.02,NA,5,0,S,1,tree,
104,203,3032,Fraxinus mandschurica,0.07,0.13,NA,5,5,S,1,tree,
104,203,3033,Fraxinus mandschurica,0.35,0.08,NA,5,5,S,1,tree,
104,203,3034,Acer barbinerve ,0.37,0,NA,5,5,S,1,shrub,
104,203,3035,Fraxinus mandschurica,0.64,0.03,NA,5,5,S,1,tree,
104,203,3036,Fraxinus mandschurica,0.4,0.53,NA,5,0,S,1,tree,
104,203,3037,Fraxinus mandschurica,0.53,0.61,NA,5,5.5,S,1,tree,
104,203,3038,Fraxinus mandschurica,0.55,0.74,NA,5,5.5,S,1,tree,
104,203,3039,Tilia amurensis,0.55,0.74,NA,5,0,S,1,tree,
104,203,3040,Tilia amurensis,0.49,0.87,NA,4,6,S,1,tree,
104,203,3041,Fraxinus mandschurica,0.49,0.87,NA,3,0,S,1,tree,
104,203,3042,Fraxinus mandschurica,0.47,0.8,NA,5,0,S,1,tree,
104,203,3043,Fraxinus mandschurica,0.12,0.63,NA,4,4.5,S,1,tree,
104,203,3044,Fraxinus mandschurica,0.27,0.73,NA,5,4,S,1,tree,
104,203,3045,Fraxinus mandschurica,0.37,0.95,NA,4,0,S,1,tree,
104,203,3046,Fraxinus mandschurica,0.64,0.98,NA,4,0,S,1,tree,
104,203,3047,Fraxinus mandschurica,0.69,0.94,NA,4,4,S,1,tree,
104,203,3048,Fraxinus mandschurica,0.13,0.98,NA,6,5.5,S,1,tree,
104,204,4003,Ribes maximowiczianum,0.5,0.9,72,79,81,W,1,shrub,
104,204,4004,Philadelphus schrenkii,0.6,0.55,76,77,73,W,1,shrub,
104,204,4005,Fraxinus mandschurica,0.5,0.6,11,13,13,W,1,tree,
104,204,4006,Ribes maximowiczianum,0.85,0.1,90,97,100,W,1,shrub,
104,204,4007,Deutzia glabrata,0.65,0.25,44,46,44,W,1,shrub,
104,204,4013,Fraxinus mandschurica,0.46,0.9,7,4,0,W,1,tree,
104,204,4016,Tilia amurensis,0.13,0.21,NA,5,5,W,1,tree,
104,204,4017,Fraxinus mandschurica,0.39,0.11,NA,4,4,W,1,tree,
104,204,4018,Fraxinus mandschurica,0.74,0.54,NA,5,5,W,1,tree,
104,204,4019,Fraxinus mandschurica,0.78,0.9,NA,4,3,W,1,tree,
104,204,4020,Fraxinus mandschurica,0.36,0.9,NA,6,7.5,W,1,tree,
104,205,5012,Fraxinus mandschurica,0.37,0.41,NA,4,4,S,1,tree,
104,205,5013,Fraxinus mandschurica,0.51,0.37,NA,3,3.5,S,1,tree,
104,205,5014,Fraxinus mandschurica,0.68,0.24,NA,5,6,S,1,tree,
104,205,5015,Fraxinus mandschurica,0,0.2,NA,4,4,S,1,tree,
104,205,5016,Tilia amurensis,0.52,0,NA,3,0,S,1,tree,
104,205,5017,Fraxinus mandschurica,0.93,0,NA,5,5,S,1,tree,
104,205,5018,Tilia amurensis,0.07,0.76,NA,4,0,S,1,tree,
104,205,5019,Fraxinus mandschurica,0.68,0.77,NA,5,5,S,1,tree,
104,205,5020,Fraxinus mandschurica,0.62,1,NA,5,5.5,S,1,tree,
104,205,5021,Tilia amurensis,0.1,0.78,NA,NA,4,S,1,tree,
104,205,5022,Fraxinus mandschurica,1,0.42,NA,NA,4,S,1,tree,
104,206,6002,Fraxinus mandschurica,0.55,0.2,9,7,8,C,1,tree,
104,206,6003,Acer mandshuricum,0.6,0.1,45,37,40,C,1,tree,
104,206,6004,Fraxinus mandschurica,0.35,0.3,6,0,NA,C,1,tree,
104,206,6011,Fraxinus mandschurica,0.6,0.9,5,7,8,C,1,tree,
104,206,6013,Fraxinus mandschurica,0.43,0.83,5,6,6,C,1,tree,
104,206,6014,Fraxinus mandschurica,0.19,0.22,5,6,5.5,C,1,tree,
104,206,6015,Fraxinus mandschurica,0.4,0.15,4,2,0,C,1,tree,
104,206,6016,Fraxinus mandschurica,0.16,0.5,5,5,4.5,C,1,tree,
104,206,6017,Tilia amurensis,0,0.1,NA,4,5,C,1,tree,
104,206,6018,Fraxinus mandschurica,0.33,0.74,NA,4,4.5,C,1,tree,
104,206,6019,Tilia amurensis,0.02,0.97,NA,4,4,C,1,tree,
104,206,6020,Fraxinus mandschurica,0.89,1,NA,3,0,C,1,tree,
104,206,6021,Fraxinus mandschurica,0.93,0.53,NA,3,0,C,1,tree,
104,206,6022,Maackia amurensis,0.6,0.37,NA,5,0,C,1,tree,
104,207,7001,Corylus mandshurica,0,0.75,83,74,75,W,1,shrub,sprout
104,207,7004,Fraxinus mandschurica,0.25,0.61,5,0,NA,W,1,tree,
104,207,7007,Fraxinus mandschurica,0.15,0,5,0,NA,W,1,tree,
104,207,7008,Fraxinus mandschurica,0.24,0.68,NA,5,0,W,1,tree,
104,207,7009,Fraxinus mandschurica,0.44,0.84,NA,5,5,W,1,tree,
104,207,7010,Fraxinus mandschurica,0.8,0.8,NA,4,0,W,1,tree,
104,207,7011,Fraxinus mandschurica,1,1,NA,5,6,W,1,tree,
104,207,7012,Tilia amurensis,0.88,0.82,NA,6,0,W,1,tree,
104,207,7013,Fraxinus mandschurica,0.38,0.23,NA,5,0,W,1,tree,
104,207,7014,Fraxinus mandschurica,0.09,0,NA,5,6,W,1,tree,
104,207,7015,Tilia amurensis,0.52,0.38,NA,4,0,W,1,tree,
104,208,8002,Fraxinus mandschurica,0.59,0.66,5,7,7.5,I,1,tree,
104,208,8004,Fraxinus mandschurica,0.02,0.02,NA,4,0,I,1,tree,
104,208,8005,Fraxinus mandschurica,0.9,0.06,NA,5,0,I,1,tree,
104,208,8006,Fraxinus mandschurica,0.69,0.2,NA,5,0,I,1,tree,
104,208,8007,Tilia amurensis,0.59,0.3,NA,5,0,I,1,tree,
104,208,8008,Ulmus davidiana var. japonica,0.84,0.51,NA,3,3,I,1,tree,
104,208,8009,Tilia amurensis,0.36,0.82,NA,4,5.5,I,1,tree,
104,208,8010,Fraxinus mandschurica,0.88,0.21,NA,4,5.5,I,1,tree,
104,209,9001,Acer triflorum,0.12,0.38,8,12,11,F,1,tree,
104,209,9002,Quercus mongolica,0.12,0.38,25,28,30,F,1,tree,
104,209,9003,Acer triflorum,0,0.4,16,16,17.5,F,1,tree,
104,209,9004,Syringa reticulata,0.75,0.25,7,12,12,F,1,shrub,
104,209,9006,Philadelphus schrenkii,0.8,1,16,20,14,F,1,shrub,
104,209,9007,Fraxinus mandschurica,0.95,0.95,10,12,9,F,1,tree,
104,209,9008,Syringa reticulata,0.95,0.6,23,16,15,F,1,shrub,
104,209,9009,Fraxinus mandschurica,0.2,0.7,5,5,5,F,1,tree,
104,209,9010,Ulmus davidiana var. japonica,0.03,0.28,NA,4,3,F,1,tree,
104,209,9011,Tilia amurensis,0.1,0.1,NA,5,6,F,1,tree,
104,209,9012,Fraxinus mandschurica,0.75,0,NA,5,0,F,1,tree,
104,209,9013,Fraxinus mandschurica,0.63,0.42,NA,4,5,F,1,tree,
104,209,9014,Tilia amurensis,0.88,0.5,NA,4,5,F,1,tree,
104,209,9015,Tilia amurensis,0.2,0.9,NA,4,6.5,F,1,tree,
104,209,9016,Tilia amurensis,0.43,1,NA,4,4.5,F,1,tree,
104,209,9017,Tilia amurensis,0.47,0.9,NA,5,5.5,F,1,tree,
104,209,9018,Tilia amurensis,0.46,0.92,NA,4,5,F,1,tree,
104,209,9019,Acer mono,0.21,0.65,NA,6,5.5,F,1,tree,
104,210,10001,Philadelphus schrenkii,0.33,0,73,90,95,C,1,shrub,
104,210,10002,Philadelphus schrenkii,0.71,0,85,91,92,C,1,shrub,
104,210,10003,Philadelphus schrenkii,0,0.65,170,160,163,C,1,shrub,
104,210,10007,Fraxinus mandschurica,0.66,0.41,8,0,NA,C,1,tree,
104,210,10008,Fraxinus mandschurica,0.8,0.56,6,9,9.5,C,1,tree,
104,210,10009,Philadelphus schrenkii,0.82,0.28,69,80,85,C,1,shrub,
104,210,10011,Fraxinus mandschurica,0.7,0.7,8,8,0,C,1,tree,
104,210,10012,Philadelphus schrenkii,0.32,0.28,58,72,74,C,1,shrub,
104,210,10013,Vitis amurensis,0,0.54,18,16,12,C,1,shrub,
104,210,10015,Philadelphus schrenkii,0.02,0.22,87,102,102,C,1,shrub,
104,210,10016,Fraxinus mandschurica,0.12,0.2,3,0,NA,C,1,tree,
104,210,10019,Fraxinus mandschurica,0.88,0.22,5,0,NA,C,1,tree,
104,210,10020,Fraxinus mandschurica,0.58,0.65,4,0,NA,C,1,tree,
104,210,10021,Fraxinus mandschurica,0.17,0,NA,4,4.5,C,1,tree,
104,210,10022,Fraxinus mandschurica,0.25,0.07,NA,3,4,C,1,tree,
104,210,10023,Fraxinus mandschurica,0.29,0.13,NA,5,5,C,1,tree,
104,210,10024,Fraxinus mandschurica,0.46,0.25,NA,5,5,C,1,tree,
104,210,10025,Fraxinus mandschurica,0.42,0.02,NA,4,0,C,1,tree,
104,210,10026,Fraxinus mandschurica,0.84,0.14,NA,5,0,C,1,tree,
104,210,10027,Fraxinus mandschurica,0.77,0.27,NA,4,5,C,1,tree,
104,210,10028,Acer barbinerve ,0.95,0.9,NA,4,0,C,1,shrub,
104,210,10029,Fraxinus mandschurica,0.66,0.63,NA,5,5,C,1,tree,
104,210,10030,Fraxinus mandschurica,0.61,0.68,NA,5,0,C,1,tree,
104,210,10031,Fraxinus mandschurica,0.32,0.48,NA,4,4.5,C,1,tree,
104,210,10032,Fraxinus mandschurica,0.28,0.75,NA,5,6,C,1,tree,
104,210,10033,Fraxinus mandschurica,0.28,0.75,NA,3,3,C,1,tree,
104,210,10034,Fraxinus mandschurica,0.07,0.41,NA,5,5.5,C,1,tree,
104,210,10035,Tilia amurensis,0.06,1,NA,5,5,C,1,tree,
104,210,10036,Fraxinus mandschurica,0.28,0.87,NA,4,0,C,1,tree,
104,210,10037,Fraxinus mandschurica,0.05,0.23,NA,6,6.5,C,1,tree,
104,210,10038,Fraxinus mandschurica,0.83,0,NA,4,0,C,1,tree,
104,210,10039,Fraxinus mandschurica,1,0.58,NA,3,3.5,C,1,tree,
104,210,10040,Fraxinus mandschurica,0.17,0.9,NA,3,0,C,1,tree,
104,210,10041,Euonymus macropterus,0.8,0.65,NA,NA,24,C,1,shrub,
104,301,1001,Deutzia glabrata,1,0.2,28,40,40,I,1,shrub,
104,301,1003,Fraxinus mandschurica,0.53,0.28,7,7,0,I,1,tree,
104,301,1004,Deutzia glabrata,0.65,0,8,14,14,I,1,shrub,
104,301,1005,Celastrus orbiculatus,0.35,0.08,12,14,12,I,1,shrub,
104,301,1006,Fraxinus mandschurica,0.25,0.25,5,0,NA,I,1,tree,
104,301,1007,Acanthopanax senticosus,0,0.05,51,57,57,I,1,shrub,
104,301,1008,Euonymus macropterus,0.67,0.2,17,22,24,I,1,shrub,
104,301,1009,Celastrus orbiculatus,0.35,0.4,20,26,26.5,I,1,shrub,
104,301,1010,Euonymus macropterus,0.2,0.8,5.5,6,6,I,1,shrub,
104,301,1013,Fraxinus mandschurica,0.88,0.98,5,12,12,I,1,tree,
104,301,1014,Acanthopanax senticosus,0.65,0.85,9,0,NA,I,1,shrub,
104,301,1015,Pinus koraiensis,0.23,0.1,NA,6,6,I,1,tree,
104,301,1016,Pinus koraiensis,0.23,0.1,NA,6,6,I,1,tree,
104,301,1017,Pinus koraiensis,0.23,0.1,NA,5,5,I,1,tree,
104,301,1018,Pinus koraiensis,0.23,0.1,NA,5,5,I,1,tree,
104,301,1019,Pinus koraiensis,0.23,0.1,NA,5,0,I,1,tree,
104,301,1020,Fraxinus mandschurica,0.12,0.36,NA,3,0,I,1,tree,
104,301,1021,Fraxinus mandschurica,0.15,0.36,NA,4,3,I,1,tree,
104,301,1022,Fraxinus mandschurica,0.25,0.26,NA,5,6,I,1,tree,
104,301,1023,Fraxinus mandschurica,0.26,0.38,NA,3,4.5,I,1,tree,
104,301,1024,Fraxinus mandschurica,0.33,0.22,NA,3,3,I,1,tree,
104,301,1025,Fraxinus mandschurica,0.4,0.24,NA,3,3,I,1,tree,
104,301,1026,Tilia amurensis,0.25,0,NA,4,0,I,1,tree,
104,301,1027,Tilia amurensis,0.74,0.03,NA,5,6.5,I,1,tree,
104,301,1028,Acer barbinerve ,0.6,0.2,NA,5,5,I,1,shrub,
104,301,1029,Tilia amurensis,0.8,0.34,NA,3,0,I,1,tree,
104,301,1030,Tilia amurensis,0.73,0.44,NA,4,0,I,1,tree,
104,301,1031,Tilia amurensis,0.53,0.44,NA,5,3,I,1,tree,
104,301,1032,Tilia amurensis,0.55,0.44,NA,3,0,I,1,tree,
104,301,1033,Tilia amurensis,0.83,0.45,NA,6,0,I,1,tree,
104,301,1034,Tilia amurensis,0.68,0.94,NA,4,4,I,1,tree,
104,301,1035,Tilia amurensis,0.68,0.94,NA,4,0,I,1,tree,
104,301,1036,Tilia amurensis,0.86,0.95,NA,6,0,I,1,tree,
104,301,1037,Tilia amurensis,0.86,0.95,NA,6,0,I,1,tree,
104,301,1038,Tilia amurensis,0.4,0.78,NA,3,0,I,1,tree,
104,301,1039,Tilia amurensis,0.44,0.64,NA,4,0,I,1,tree,
104,301,1040,Tilia amurensis,0.06,0.94,NA,4,0,I,1,tree,
104,301,1041,Tilia amurensis,0.16,0.6,NA,4,4,I,1,tree,
104,301,1042,Fraxinus mandschurica,0.84,0.45,NA,5,6.5,I,1,tree,
104,301,1043,Fraxinus mandschurica,0.92,0.5,NA,5,0,I,1,tree,
104,301,1044,Fraxinus mandschurica,0.92,0.5,NA,5,0,I,1,tree,
104,301,1045,Fraxinus mandschurica,0.96,0.58,NA,5,5,I,1,tree,
104,301,1046,Fraxinus mandschurica,0.84,0.81,NA,4,3,I,1,tree,
104,301,1047,Fraxinus mandschurica,0.75,0.8,NA,4,5,I,1,tree,
104,301,1048,Fraxinus mandschurica,0.21,0.82,NA,4,4.5,I,1,tree,
104,301,1049,Fraxinus mandschurica,0.1,0.95,NA,3,4,I,1,tree,
104,301,1050,Tilia amurensis,0.67,0.75,NA,3,0,I,1,tree,
104,301,1051,Tilia amurensis,0.85,0.7,NA,NA,6,I,1,tree,
104,301,1052,Fraxinus mandschurica,0.5,0.3,NA,NA,6,I,1,tree,
104,302,2001,Fraxinus mandschurica,0.05,0.05,11,0,NA,F,1,tree,
104,302,2003,Euonymus macropterus,0.55,0.85,10,10,0,F,1,shrub,
104,302,2004,Ribes mandshuricum,0.95,0.13,13,6,6,F,1,shrub,
104,302,2005,Euonymus macropterus,0.16,0.6,7,11,13,F,1,shrub,
104,302,2006,Ribes mandshuricum,0.3,0.95,19,24,24.5,F,1,shrub,
104,302,2010,Fraxinus mandschurica,0.97,0.72,NA,NA,4,F,1,tree,missing data in 15b
104,302,2011,Fraxinus mandschurica,0.97,0.7,5.5,5,5.5,F,1,tree,
104,302,2013,Tilia amurensis,0.01,0.15,NA,5,5,F,1,tree,
104,302,2014,Tilia amurensis,0.24,0.32,NA,4,4,F,1,tree,
104,302,2015,Tilia amurensis,0.31,0.02,NA,4,0,F,1,tree,
104,302,2016,Tilia amurensis,0.53,0.3,NA,4,0,F,1,tree,
104,302,2017,Fraxinus mandschurica,0.67,0.15,NA,5,6,F,1,tree,
104,302,2018,Fraxinus mandschurica,0.67,0.15,NA,5,7,F,1,tree,
104,302,2019,Fraxinus mandschurica,0.7,0.33,NA,4,4,F,1,tree,
104,302,2020,Fraxinus mandschurica,0.93,0,NA,4,0,F,1,tree,
104,302,2021,Fraxinus mandschurica,0.84,0.3,NA,4,4,F,1,tree,
104,302,2022,Fraxinus mandschurica,0.86,0.53,NA,5,5,F,1,tree,
104,302,2023,Fraxinus mandschurica,0.92,0.6,NA,4,4,F,1,tree,
104,302,2024,Fraxinus mandschurica,0.74,0.6,NA,4,4,F,1,tree,
104,302,2025,Acer barbinerve ,0.74,0.45,NA,4,4,F,1,shrub,
104,302,2026,Fraxinus mandschurica,0.94,0.85,NA,5,5.5,F,1,tree,
104,302,2027,Fraxinus mandschurica,0.88,0.9,NA,4,4.5,F,1,tree,
104,302,2028,Tilia amurensis,0.92,0.88,NA,7,7.5,F,1,tree,
104,302,2029,Tilia amurensis,0.95,0.92,NA,3,2,F,1,tree,
104,302,2030,Acer barbinerve ,0.88,0.89,NA,3,0,F,1,shrub,
104,302,2031,Fraxinus mandschurica,0.63,0.72,NA,4,4,F,1,tree,
104,302,2032,Tilia amurensis,0.61,0.9,NA,5,4,F,1,tree,
104,302,2033,Tilia amurensis,0.41,0.98,NA,5,5.5,F,1,tree,
104,302,2034,Tilia amurensis,0.65,0.74,NA,4,4,F,1,tree,
104,302,2035,Tilia amurensis,0.08,0.78,NA,5,5,F,1,tree,
104,302,2036,Tilia amurensis,0.28,0.56,NA,5,5,F,1,tree,
104,302,2037,Tilia amurensis,0.23,0.51,NA,5,6.5,F,1,tree,
104,302,2038,Tilia amurensis,0.26,0.46,NA,4,5,F,1,tree,
104,302,2039,Fraxinus mandschurica,0.25,0.58,NA,4,4.5,F,1,tree,
104,302,2040,Acer mono,0.23,0.12,NA,5,7,F,1,tree,
104,302,2041,Acer barbinerve ,0.82,0.6,NA,5,5,F,1,shrub,
104,303,3002,Fraxinus mandschurica,0.72,0.56,7.5,10,9,W,1,tree,
104,303,3003,Fraxinus mandschurica,0.95,0.99,7,7,7.5,W,1,tree,
104,303,3011,Fraxinus mandschurica,0,0.4,NA,4,5,W,1,tree,
104,303,3012,Fraxinus mandschurica,0.4,0.12,NA,5,5.5,W,1,tree,
104,303,3013,Fraxinus mandschurica,0.72,0.11,NA,4,5,W,1,tree,
104,303,3014,Fraxinus mandschurica,0.81,0.04,NA,5,5.5,W,1,tree,
104,303,3015,Tilia amurensis,0.48,0.12,NA,5,0,W,1,tree,
104,303,3016,Fraxinus mandschurica,0.75,0.45,NA,5,5,W,1,tree,
104,303,3017,Fraxinus mandschurica,0.77,0.42,NA,4,5,W,1,tree,
104,303,3018,Fraxinus mandschurica,0.82,0.59,NA,4,5,W,1,tree,
104,303,3019,Fraxinus mandschurica,0.83,0.74,NA,4,5,W,1,tree,
104,303,3020,Fraxinus mandschurica,0.8,0.77,NA,3,5,W,1,tree,
104,303,3021,Tilia amurensis,0.67,0.78,NA,4,5,W,1,tree,
104,303,3022,Tilia amurensis,0.39,0.89,NA,4,6,W,1,tree,
104,303,3023,Fraxinus mandschurica,0.58,0.92,NA,5,5.5,W,1,tree,
104,303,3024,Fraxinus mandschurica,0.47,0.88,NA,4,5,W,1,tree,
104,303,3025,Fraxinus mandschurica,0.18,0.96,NA,4,0,W,1,tree,
104,303,3026,Tilia amurensis,1,0.56,NA,3,5,W,1,tree,
104,304,4004,Fraxinus mandschurica,0.9,0.26,6,9,0,I,1,tree,
104,304,4006,Deutzia glabrata,0.25,0.68,46,59,59,I,1,shrub,
104,304,4008,Fraxinus mandschurica,0.9,0.05,7,0,NA,I,1,tree,
104,304,4011,Fraxinus mandschurica,0.93,0.75,6.5,8,8,I,1,tree,
104,304,4014,Fraxinus mandschurica,0.75,0.9,6,9,6.5,I,1,tree,
104,304,4023,Fraxinus mandschurica,0.36,0.2,NA,6,7,I,1,tree,
104,304,4024,Fraxinus mandschurica,0.34,0.1,NA,5,5.5,I,1,tree,
104,304,4025,Fraxinus mandschurica,0.47,0.05,NA,6,6,I,1,tree,
104,304,4026,Fraxinus mandschurica,0.57,0.1,NA,5,7,I,1,tree,
104,304,4027,Fraxinus mandschurica,0.53,0.2,NA,5,7,I,1,tree,
104,304,4028,Tilia amurensis,0.72,0.1,NA,4,5,I,1,tree,
104,304,4029,Acer mandshuricum,0.5,0.44,NA,3,0,I,1,tree,
104,304,4030,Fraxinus mandschurica,0.88,0.5,NA,6,6.5,I,1,tree,
104,304,4031,Fraxinus mandschurica,0.95,0.42,NA,4,6,I,1,tree,
104,304,4032,Fraxinus mandschurica,0.9,0.8,NA,5,6,I,1,tree,
104,304,4033,Fraxinus mandschurica,0.9,0.86,NA,4,6,I,1,tree,
104,304,4034,Fraxinus mandschurica,0.63,0.75,NA,5,5,I,1,tree,
104,304,4035,Fraxinus mandschurica,0.55,0.84,NA,4,7,I,1,tree,
104,304,4036,Fraxinus mandschurica,0.3,0.7,NA,4,8,I,1,tree,
104,304,4037,Tilia amurensis,0.26,0.75,NA,4,0,I,1,tree,
104,304,4038,Fraxinus mandschurica,0.17,0.52,NA,5,5,I,1,tree,
104,304,4039,Deutzia glabrata,0.64,0.76,NA,30,31,I,1,shrub,
104,305,5005,Fraxinus mandschurica,0.17,0.1,NA,3,4,C,1,tree,
104,305,5006,Fraxinus mandschurica,0.92,0.18,NA,5,5,C,1,tree,
104,305,5007,Tilia amurensis,0.86,0.11,NA,5,5,C,1,tree,
104,305,5008,Tilia amurensis,0.8,0.91,NA,3,4,C,1,tree,
104,305,5009,Fraxinus mandschurica,0.71,0.95,NA,4,4.5,C,1,tree,
104,305,5010,Euonymus macropterus,0.13,0.68,NA,19,17,C,1,shrub,
104,306,6006,Deutzia glabrata,0.54,0.84,12,14,20,S,1,shrub,
104,306,6007,Fraxinus mandschurica,0.12,0.16,NA,4,6.5,S,1,tree,
